id,name,formula,rt,smiles.std,inchi.std,inchikey.std,classyfire.kingdom,classyfire.superclass,classyfire.class,classyfire.subclass,classyfire.level5,classyfire.level6,comment,source_file,source_dir,column.name,column.usp.code,column.length,column.id,column.particle.size,column.temperature,column.flowrate,column.t0,eluent.A.h2o,eluent.A.meoh,eluent.A.acn,eluent.A.iproh,eluent.A.acetone,eluent.A.hex,eluent.A.chcl3,eluent.A.ch2cl2,eluent.A.hept,eluent.A.formic,eluent.A.formic.unit,eluent.A.acetic,eluent.A.acetic.unit,eluent.A.trifluoroacetic,eluent.A.trifluoroacetic.unit,eluent.A.phosphor,eluent.A.phosphor.unit,eluent.A.nh4ac,eluent.A.nh4ac.unit,eluent.A.nh4form,eluent.A.nh4form.unit,eluent.A.nh4carb,eluent.A.nh4carb.unit,eluent.A.nh4bicarb,eluent.A.nh4bicarb.unit,eluent.A.nh4f,eluent.A.nh4f.unit,eluent.A.nh4oh,eluent.A.nh4oh.unit,eluent.A.trieth,eluent.A.trieth.unit,eluent.A.triprop,eluent.A.triprop.unit,eluent.A.tribut,eluent.A.tribut.unit,eluent.A.nndimethylhex,eluent.A.nndimethylhex.unit,eluent.A.medronic,eluent.A.medronic.unit,eluent.A.pH,eluent.B.h2o,eluent.B.meoh,eluent.B.acn,eluent.B.iproh,eluent.B.acetone,eluent.B.hex,eluent.B.chcl3,eluent.B.ch2cl2,eluent.B.hept,eluent.B.formic,eluent.B.formic.unit,eluent.B.acetic,eluent.B.acetic.unit,eluent.B.trifluoroacetic,eluent.B.trifluoroacetic.unit,eluent.B.phosphor,eluent.B.phosphor.unit,eluent.B.nh4ac,eluent.B.nh4ac.unit,eluent.B.nh4form,eluent.B.nh4form.unit,eluent.B.nh4carb,eluent.B.nh4carb.unit,eluent.B.nh4bicarb,eluent.B.nh4bicarb.unit,eluent.B.nh4f,eluent.B.nh4f.unit,eluent.B.nh4oh,eluent.B.nh4oh.unit,eluent.B.trieth,eluent.B.trieth.unit,eluent.B.triprop,eluent.B.triprop.unit,eluent.B.tribut,eluent.B.tribut.unit,eluent.B.nndimethylhex,eluent.B.nndimethylhex.unit,eluent.B.medronic,eluent.B.medronic.unit,eluent.B.pH,eluent.C.h2o,eluent.C.meoh,eluent.C.acn,eluent.C.iproh,eluent.C.acetone,eluent.C.hex,eluent.C.chcl3,eluent.C.ch2cl2,eluent.C.hept,eluent.C.formic,eluent.C.formic.unit,eluent.C.acetic,eluent.C.acetic.unit,eluent.C.trifluoroacetic,eluent.C.trifluoroacetic.unit,eluent.C.phosphor,eluent.C.phosphor.unit,eluent.C.nh4ac,eluent.C.nh4ac.unit,eluent.C.nh4form,eluent.C.nh4form.unit,eluent.C.nh4carb,eluent.C.nh4carb.unit,eluent.C.nh4bicarb,eluent.C.nh4bicarb.unit,eluent.C.nh4f,eluent.C.nh4f.unit,eluent.C.nh4oh,eluent.C.nh4oh.unit,eluent.C.trieth,eluent.C.trieth.unit,eluent.C.triprop,eluent.C.triprop.unit,eluent.C.tribut,eluent.C.tribut.unit,eluent.C.nndimethylhex,eluent.C.nndimethylhex.unit,eluent.C.medronic,eluent.C.medronic.unit,eluent.C.pH,eluent.D.h2o,eluent.D.meoh,eluent.D.acn,eluent.D.iproh,eluent.D.acetone,eluent.D.hex,eluent.D.chcl3,eluent.D.ch2cl2,eluent.D.hept,eluent.D.formic,eluent.D.formic.unit,eluent.D.acetic,eluent.D.acetic.unit,eluent.D.trifluoroacetic,eluent.D.trifluoroacetic.unit,eluent.D.phosphor,eluent.D.phosphor.unit,eluent.D.nh4ac,eluent.D.nh4ac.unit,eluent.D.nh4form,eluent.D.nh4form.unit,eluent.D.nh4carb,eluent.D.nh4carb.unit,eluent.D.nh4bicarb,eluent.D.nh4bicarb.unit,eluent.D.nh4f,eluent.D.nh4f.unit,eluent.D.nh4oh,eluent.D.nh4oh.unit,eluent.D.trieth,eluent.D.trieth.unit,eluent.D.triprop,eluent.D.triprop.unit,eluent.D.tribut,eluent.D.tribut.unit,eluent.D.nndimethylhex,eluent.D.nndimethylhex.unit,eluent.D.medronic,eluent.D.medronic.unit,eluent.D.pH,gradient.start.A,gradient.start.B,gradient.start.C,gradient.start.D,gradient.end.A,gradient.end.B,gradient.end.C,gradient.end.D
0024_00410,HMDB0059982,C7H6O6S,4.193233333,C1=CC(=CC=C1C(=O)O)OS(=O)(=O)O,"InChI=1S/C7H6O6S/c8-7(9)5-1-3-6(4-2-5)13-14(10,11)12/h1-4H,(H,8,9)(H,10,11,12)",RJTYSXVYCZAUHE-UHFFFAOYSA-N,Organic compounds (CHEMONTID:0000000),Organic acids and derivatives (CHEMONTID:0000264),Organic sulfuric acids and derivatives (CHEMONTID:0000403),Arylsulfates (CHEMONTID:0004258),Phenylsulfates (CHEMONTID:0002626),NA (NA),,0024_rtdata_canonical_success.tsv,0024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0024_00411,HMDB0003764,C8H14N2O5,2.359116667,CC(C(=O)O)NC(=O)C(CCC(=O)O)N,"InChI=1S/C8H14N2O5/c1-4(8(14)15)10-7(13)5(9)2-3-6(11)12/h4-5H,2-3,9H2,1H3,(H,10,13)(H,11,12)(H,14,15)",JZDHUJAFXGNDSB-UHFFFAOYSA-N,Organic compounds (CHEMONTID:0000000),Organic acids and derivatives (CHEMONTID:0000264),Carboxylic acids and derivatives (CHEMONTID:0000265),"Amino acids, peptides, and analogues (CHEMONTID:0000013)",Peptides (CHEMONTID:0000348),Dipeptides (CHEMONTID:0004830),,0024_rtdata_canonical_success.tsv,0024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0024_00412,HMDB0006248,C8H14N2O5,2.359116667,CC(C(=O)O)NC(=O)CCC(C(=O)O)N,"InChI=1S/C8H14N2O5/c1-4(7(12)13)10-6(11)3-2-5(9)8(14)15/h4-5H,2-3,9H2,1H3,(H,10,11)(H,12,13)(H,14,15)",WQXXXVRAFAKQJM-UHFFFAOYSA-N,Organic compounds (CHEMONTID:0000000),Organic acids and derivatives (CHEMONTID:0000264),Carboxylic acids and derivatives (CHEMONTID:0000265),"Amino acids, peptides, and analogues (CHEMONTID:0000013)",Peptides (CHEMONTID:0000348),Dipeptides (CHEMONTID:0004830),,0024_rtdata_canonical_success.tsv,0024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0024_00413,HMDB0028872,C8H14N2O5,2.359116667,C1C(CNC1C(=O)NC(CO)C(=O)O)O,"InChI=1S/C8H14N2O5/c11-3-6(8(14)15)10-7(13)5-1-4(12)2-9-5/h4-6,9,11-12H,1-3H2,(H,10,13)(H,14,15)",UVSBYUFDCGZIMR-UHFFFAOYSA-N,Organic compounds (CHEMONTID:0000000),Organic acids and derivatives (CHEMONTID:0000264),Carboxylic acids and derivatives (CHEMONTID:0000265),"Amino acids, peptides, and analogues (CHEMONTID:0000013)",Peptides (CHEMONTID:0000348),Dipeptides (CHEMONTID:0004830),,0024_rtdata_canonical_success.tsv,0024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0024_00414,HMDB0029040,C8H14N2O5,2.359116667,C1C(CN(C1C(=O)O)C(=O)C(CO)N)O,"InChI=1S/C8H14N2O5/c9-5(3-11)7(13)10-2-4(12)1-6(10)8(14)15/h4-6,11-12H,1-3,9H2,(H,14,15)",IISAHBYOIFITKV-UHFFFAOYSA-N,Organic compounds (CHEMONTID:0000000),Organic acids and derivatives (CHEMONTID:0000264),Carboxylic acids and derivatives (CHEMONTID:0000265),"Amino acids, peptides, and analogues (CHEMONTID:0000013)",Peptides (CHEMONTID:0000348),Dipeptides (CHEMONTID:0004830),,0024_rtdata_canonical_success.tsv,0024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0024_00415,HMDB0031567,C11H12O,2.359116667,CC(=CC1=CC=CC=C1)C(=O)C,"InChI=1S/C11H12O/c1-9(10(2)12)8-11-6-4-3-5-7-11/h3-8H,1-2H3",BQJFBHBDOAIIGS-UHFFFAOYSA-N,Organic compounds (CHEMONTID:0000000),Phenylpropanoids and polyketides (CHEMONTID:0000261),Cinnamic acids and derivatives (CHEMONTID:0000476),NA (NA),NA (NA),NA (NA),,0024_rtdata_canonical_success.tsv,0024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0024_00416,HMDB0035207,C11H12O,2.359116667,C=CCC(C=O)C1=CC=CC=C1,"InChI=1S/C11H12O/c1-2-6-11(9-12)10-7-4-3-5-8-10/h2-5,7-9,11H,1,6H2",PBWQZEMADHTUIF-UHFFFAOYSA-N,Organic compounds (CHEMONTID:0000000),Benzenoids (CHEMONTID:0002448),Benzene and substituted derivatives (CHEMONTID:0002279),Phenylacetaldehydes (CHEMONTID:0001257),NA (NA),NA (NA),,0024_rtdata_canonical_success.tsv,0024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0024_00417,HMDB0036301,C8H14N2O5,2.359116667,CC(C(=O)O)NC(=O)CCC(C(=O)O)N,"InChI=1S/C8H14N2O5/c1-4(7(12)13)10-6(11)3-2-5(9)8(14)15/h4-5H,2-3,9H2,1H3,(H,10,11)(H,12,13)(H,14,15)",WQXXXVRAFAKQJM-UHFFFAOYSA-N,Organic compounds (CHEMONTID:0000000),Organic acids and derivatives (CHEMONTID:0000264),Carboxylic acids and derivatives (CHEMONTID:0000265),"Amino acids, peptides, and analogues (CHEMONTID:0000013)",Peptides (CHEMONTID:0000348),Dipeptides (CHEMONTID:0004830),,0024_rtdata_canonical_success.tsv,0024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0024_00418,HMDB0038790,C11H12O,2.359116667,C=CC(CC=O)C1=CC=CC=C1,"InChI=1S/C11H12O/c1-2-10(8-9-12)11-6-4-3-5-7-11/h2-7,9-10H,1,8H2",XQTAGXUFCZLHIQ-UHFFFAOYSA-N,Organic compounds (CHEMONTID:0000000),Benzenoids (CHEMONTID:0002448),Benzene and substituted derivatives (CHEMONTID:0002279),NA (NA),NA (NA),NA (NA),,0024_rtdata_canonical_success.tsv,0024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0024_00419,HMDB0060435,C4H7FN2O3,2.359116667,C(C(C(=O)O)F)NC(=O)N,"InChI=1S/C4H7FN2O3/c5-2(3(8)9)1-7-4(6)10/h2H,1H2,(H,8,9)(H3,6,7,10)",FKTHAKABFGARQH-UHFFFAOYSA-N,Organic compounds (CHEMONTID:0000000),Organic acids and derivatives (CHEMONTID:0000264),Carboxylic acids and derivatives (CHEMONTID:0000265),Alpha-halocarboxylic acids and derivatives (CHEMONTID:0001548),Alpha-halocarboxylic acids (CHEMONTID:0003000),NA (NA),,0024_rtdata_canonical_success.tsv,0024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0024_00420,HMDB0002123,C8H10N4O3,2.8643,CN1C2=C(NC1=O)N(C(=O)N(C2=O)C)C,"InChI=1S/C8H10N4O3/c1-10-4-5(9-7(10)14)11(2)8(15)12(3)6(4)13/h1-3H3,(H,9,14)",BYXCFUMGEBZDDI-UHFFFAOYSA-N,Organic compounds (CHEMONTID:0000000),Organoheterocyclic compounds (CHEMONTID:0000002),Imidazopyrimidines (CHEMONTID:0001797),Purines and purine derivatives (CHEMONTID:0000245),Xanthines (CHEMONTID:0000247),NA (NA),,0024_rtdata_canonical_success.tsv,0024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0024_00421,HMDB0003219,C7H14O7,2.8643,C(C(C(C(C(C(=O)CO)O)O)O)O)O,"InChI=1S/C7H14O7/c8-1-3(10)5(12)7(14)6(13)4(11)2-9/h3,5-10,12-14H,1-2H2",HSNZZMHEPUFJNZ-UHFFFAOYSA-N,Organic compounds (CHEMONTID:0000000),Organic oxygen compounds (CHEMONTID:0004603),Organooxygen compounds (CHEMONTID:0000323),Carbohydrates and carbohydrate conjugates (CHEMONTID:0000011),Monosaccharides (CHEMONTID:0001540),Heptoses (CHEMONTID:0001499),,0024_rtdata_canonical_success.tsv,0024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0024_00422,HMDB0029901,C7H14O7,2.8643,C(C1C(C(C(C(O1)(CO)O)O)O)O)O,"InChI=1S/C7H14O7/c8-1-3-4(10)5(11)6(12)7(13,2-9)14-3/h3-6,8-13H,1-2H2",HAIWUXASLYEWLM-UHFFFAOYSA-N,Organic compounds (CHEMONTID:0000000),Organic oxygen compounds (CHEMONTID:0004603),Organooxygen compounds (CHEMONTID:0000323),Carbohydrates and carbohydrate conjugates (CHEMONTID:0000011),Glycosyl compounds (CHEMONTID:0002105),C-glycosyl compounds (CHEMONTID:0002204),,0024_rtdata_canonical_success.tsv,0024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0024_00423,HMDB0029935,C7H14O7,2.8643,C(C1C(C(C(C(O1)(CO)O)O)O)O)O,"InChI=1S/C7H14O7/c8-1-3-4(10)5(11)6(12)7(13,2-9)14-3/h3-6,8-13H,1-2H2",HAIWUXASLYEWLM-UHFFFAOYSA-N,Organic compounds (CHEMONTID:0000000),Organic oxygen compounds (CHEMONTID:0004603),Organooxygen compounds (CHEMONTID:0000323),Carbohydrates and carbohydrate conjugates (CHEMONTID:0000011),Glycosyl compounds (CHEMONTID:0002105),C-glycosyl compounds (CHEMONTID:0002204),,0024_rtdata_canonical_success.tsv,0024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0024_00424,HMDB0029952,C7H14O7,2.8643,C(C(C1C(C(C(C(O1)O)O)O)O)O)O,"InChI=1S/C7H14O7/c8-1-2(9)6-4(11)3(10)5(12)7(13)14-6/h2-13H,1H2",BGWQRWREUZVRGI-UHFFFAOYSA-N,Organic compounds (CHEMONTID:0000000),Organic oxygen compounds (CHEMONTID:0004603),Organooxygen compounds (CHEMONTID:0000323),Carbohydrates and carbohydrate conjugates (CHEMONTID:0000011),Monosaccharides (CHEMONTID:0001540),NA (NA),,0024_rtdata_canonical_success.tsv,0024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0024_00425,HMDB0035177,C9H13NO4,2.8643,CC(=O)C1=CC(=O)CC(C(N1)CO)O,"InChI=1S/C9H13NO4/c1-5(12)7-2-6(13)3-9(14)8(4-11)10-7/h2,8-11,14H,3-4H2,1H3",OISIGIMXBVOALX-UHFFFAOYSA-N,Organic compounds (CHEMONTID:0000000),Organoheterocyclic compounds (CHEMONTID:0000002),Azepines (CHEMONTID:0000069),NA (NA),NA (NA),NA (NA),doublet,0024_rtdata_canonical_success.tsv,0024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0024_00426,HMDB0036431,C8H10N4O3,2.8643,CN1C2=C(C(=O)N(C(=O)N2C)C)NC1=O,"InChI=1S/C8H10N4O3/c1-10-5-4(9-7(10)14)6(13)12(3)8(15)11(5)2/h1-3H3,(H,9,14)",CWENCZHQIWXCCA-UHFFFAOYSA-N,Organic compounds (CHEMONTID:0000000),Organoheterocyclic compounds (CHEMONTID:0000002),Imidazopyrimidines (CHEMONTID:0001797),Purines and purine derivatives (CHEMONTID:0000245),Xanthines (CHEMONTID:0000247),NA (NA),,0024_rtdata_canonical_success.tsv,0024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0024_00427,HMDB0040789,C27H20N2O3,2.8643,CC1=CC(=C2C(=C3C=CC=CC3=N2)C1=C4C(=C(C5=C6C=CC=CC6=NC5=C4O)O)C)OC,"InChI=1S/C27H20N2O3/c1-13-12-19(32-3)24-22(15-8-4-6-10-17(15)28-24)20(13)21-14(2)26(30)23-16-9-5-7-11-18(16)29-25(23)27(21)31/h4-12,30-31H,1-3H3",DDBOQXQMTZIAFR-UHFFFAOYSA-N,Organic compounds (CHEMONTID:0000000),Organoheterocyclic compounds (CHEMONTID:0000002),Indoles and derivatives (CHEMONTID:0000211),NA (NA),NA (NA),NA (NA),,0024_rtdata_canonical_success.tsv,0024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0024_00428,HMDB0060898,C22H26N2O3S,2.8643,C[N+]1(CCCC1CC2=CNC3=C2C=C(C=C3)CCS(=O)(=O)C4=CC=CC=C4)[O-],"InChI=1S/C22H26N2O3S/c1-24(25)12-5-6-19(24)15-18-16-23-22-10-9-17(14-21(18)22)11-13-28(26,27)20-7-3-2-4-8-20/h2-4,7-10,14,16,19,23H,5-6,11-13,15H2,1H3",QXXCIRSBRHOOJE-UHFFFAOYSA-N,Organic compounds (CHEMONTID:0000000),Organoheterocyclic compounds (CHEMONTID:0000002),Indoles and derivatives (CHEMONTID:0000211),Indoles (CHEMONTID:0002497),3-alkylindoles (CHEMONTID:0004196),NA (NA),,0024_rtdata_canonical_success.tsv,0024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0024_00429,HMDB0060943,C23H20N2O2S,2.8643,C1=CC=C(C=C1)N2C(=O)C(C(=O)N2C3=CC=CC=C3)CCSC4=CC=CC=C4,"InChI=1S/C23H20N2O2S/c26-22-21(16-17-28-20-14-8-3-9-15-20)23(27)25(19-12-6-2-7-13-19)24(22)18-10-4-1-5-11-18/h1-15,21H,16-17H2",PLGXGMUJUXKCDD-UHFFFAOYSA-N,Organic compounds (CHEMONTID:0000000),Organosulfur compounds (CHEMONTID:0000004),Thioethers (CHEMONTID:0001202),Aryl thioethers (CHEMONTID:0004631),NA (NA),NA (NA),,0024_rtdata_canonical_success.tsv,0024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0024_00430,HMDB0000603,C10H16O4,3.88725,C(CCC(=O)O)CC=CCCC(=O)O,"InChI=1S/C10H16O4/c11-9(12)7-5-3-1-2-4-6-8-10(13)14/h1,3H,2,4-8H2,(H,11,12)(H,13,14)",CXGDCGIPEJKSCK-UHFFFAOYSA-N,Organic compounds (CHEMONTID:0000000),Lipids and lipid-like molecules (CHEMONTID:0000012),Fatty Acyls (CHEMONTID:0003909),Fatty acids and conjugates (CHEMONTID:0000262),Medium-chain fatty acids (CHEMONTID:0003086),NA (NA),,0024_rtdata_canonical_success.tsv,0024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0024_00431,HMDB0013227,C10H16O4,3.88725,C(CC=CCCCC(=O)O)CC(=O)O,"InChI=1S/C10H16O4/c11-9(12)7-5-3-1-2-4-6-8-10(13)14/h1-2H,3-8H2,(H,11,12)(H,13,14)",WAGQZQAZCIOEDU-UHFFFAOYSA-N,Organic compounds (CHEMONTID:0000000),Lipids and lipid-like molecules (CHEMONTID:0000012),Fatty Acyls (CHEMONTID:0003909),Fatty acids and conjugates (CHEMONTID:0000262),Medium-chain fatty acids (CHEMONTID:0003086),NA (NA),,0024_rtdata_canonical_success.tsv,0024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0024_00432,HMDB0030989,C10H16O4,3.88725,CCCCCC1CC(C(=O)O1)C(=O)O,"InChI=1S/C10H16O4/c1-2-3-4-5-7-6-8(9(11)12)10(13)14-7/h7-8H,2-6H2,1H3,(H,11,12)",RXLCOVRNIXYZMX-UHFFFAOYSA-N,Organic compounds (CHEMONTID:0000000),Organoheterocyclic compounds (CHEMONTID:0000002),Lactones (CHEMONTID:0000050),Gamma butyrolactones (CHEMONTID:0001245),NA (NA),NA (NA),,0024_rtdata_canonical_success.tsv,0024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0024_00433,HMDB0030990,C10H16O4,3.88725,CCCCC1CCC(C(=O)O1)C(=O)O,"InChI=1S/C10H16O4/c1-2-3-4-7-5-6-8(9(11)12)10(13)14-7/h7-8H,2-6H2,1H3,(H,11,12)",AVHURGYCHVYRHG-UHFFFAOYSA-N,Organic compounds (CHEMONTID:0000000),Organoheterocyclic compounds (CHEMONTID:0000002),Lactones (CHEMONTID:0000050),Delta valerolactones (CHEMONTID:0001244),NA (NA),NA (NA),,0024_rtdata_canonical_success.tsv,0024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
