id,column.name,column.usp.code,column.length,column.id,column.particle.size,column.temperature,column.flowrate,column.t0,eluent.A.h2o,eluent.A.meoh,eluent.A.acn,eluent.A.iproh,eluent.A.acetone,eluent.A.hex,eluent.A.chcl3,eluent.A.ch2cl2,eluent.A.hept,eluent.A.formic,eluent.A.formic.unit,eluent.A.acetic,eluent.A.acetic.unit,eluent.A.trifluoroacetic,eluent.A.trifluoroacetic.unit,eluent.A.phosphor,eluent.A.phosphor.unit,eluent.A.nh4ac,eluent.A.nh4ac.unit,eluent.A.nh4form,eluent.A.nh4form.unit,eluent.A.nh4carb,eluent.A.nh4carb.unit,eluent.A.nh4bicarb,eluent.A.nh4bicarb.unit,eluent.A.nh4f,eluent.A.nh4f.unit,eluent.A.nh4oh,eluent.A.nh4oh.unit,eluent.A.trieth,eluent.A.trieth.unit,eluent.A.triprop,eluent.A.triprop.unit,eluent.A.tribut,eluent.A.tribut.unit,eluent.A.nndimethylhex,eluent.A.nndimethylhex.unit,eluent.A.medronic,eluent.A.medronic.unit,eluent.A.pH,eluent.B.h2o,eluent.B.meoh,eluent.B.acn,eluent.B.iproh,eluent.B.acetone,eluent.B.hex,eluent.B.chcl3,eluent.B.ch2cl2,eluent.B.hept,eluent.B.formic,eluent.B.formic.unit,eluent.B.acetic,eluent.B.acetic.unit,eluent.B.trifluoroacetic,eluent.B.trifluoroacetic.unit,eluent.B.phosphor,eluent.B.phosphor.unit,eluent.B.nh4ac,eluent.B.nh4ac.unit,eluent.B.nh4form,eluent.B.nh4form.unit,eluent.B.nh4carb,eluent.B.nh4carb.unit,eluent.B.nh4bicarb,eluent.B.nh4bicarb.unit,eluent.B.nh4f,eluent.B.nh4f.unit,eluent.B.nh4oh,eluent.B.nh4oh.unit,eluent.B.trieth,eluent.B.trieth.unit,eluent.B.triprop,eluent.B.triprop.unit,eluent.B.tribut,eluent.B.tribut.unit,eluent.B.nndimethylhex,eluent.B.nndimethylhex.unit,eluent.B.medronic,eluent.B.medronic.unit,eluent.B.pH,eluent.C.h2o,eluent.C.meoh,eluent.C.acn,eluent.C.iproh,eluent.C.acetone,eluent.C.hex,eluent.C.chcl3,eluent.C.ch2cl2,eluent.C.hept,eluent.C.formic,eluent.C.formic.unit,eluent.C.acetic,eluent.C.acetic.unit,eluent.C.trifluoroacetic,eluent.C.trifluoroacetic.unit,eluent.C.phosphor,eluent.C.phosphor.unit,eluent.C.nh4ac,eluent.C.nh4ac.unit,eluent.C.nh4form,eluent.C.nh4form.unit,eluent.C.nh4carb,eluent.C.nh4carb.unit,eluent.C.nh4bicarb,eluent.C.nh4bicarb.unit,eluent.C.nh4f,eluent.C.nh4f.unit,eluent.C.nh4oh,eluent.C.nh4oh.unit,eluent.C.trieth,eluent.C.trieth.unit,eluent.C.triprop,eluent.C.triprop.unit,eluent.C.tribut,eluent.C.tribut.unit,eluent.C.nndimethylhex,eluent.C.nndimethylhex.unit,eluent.C.medronic,eluent.C.medronic.unit,eluent.C.pH,eluent.D.h2o,eluent.D.meoh,eluent.D.acn,eluent.D.iproh,eluent.D.acetone,eluent.D.hex,eluent.D.chcl3,eluent.D.ch2cl2,eluent.D.hept,eluent.D.formic,eluent.D.formic.unit,eluent.D.acetic,eluent.D.acetic.unit,eluent.D.trifluoroacetic,eluent.D.trifluoroacetic.unit,eluent.D.phosphor,eluent.D.phosphor.unit,eluent.D.nh4ac,eluent.D.nh4ac.unit,eluent.D.nh4form,eluent.D.nh4form.unit,eluent.D.nh4carb,eluent.D.nh4carb.unit,eluent.D.nh4bicarb,eluent.D.nh4bicarb.unit,eluent.D.nh4f,eluent.D.nh4f.unit,eluent.D.nh4oh,eluent.D.nh4oh.unit,eluent.D.trieth,eluent.D.trieth.unit,eluent.D.triprop,eluent.D.triprop.unit,eluent.D.tribut,eluent.D.tribut.unit,eluent.D.nndimethylhex,eluent.D.nndimethylhex.unit,eluent.D.medronic,eluent.D.medronic.unit,eluent.D.pH,gradient.start.A,gradient.start.B,gradient.start.C,gradient.start.D,gradient.end.A,gradient.end.B,gradient.end.C,gradient.end.D,source_file,source_dir,eluent.A.heptafluorobutyric,eluent.A.heptafluorobutyric.unit,eluent.B.heptafluorobutyric,eluent.B.heptafluorobutyric.unit,eluent.C.heptafluorobutyric,eluent.C.heptafluorobutyric.unit,eluent.D.heptafluorobutyric,eluent.D.heptafluorobutyric.unit,eluent.A.h2o.unit,eluent.A.acn.unit,eluent.B.h2o.unit,eluent.B.acn.unit
238,Waters ACQUITY UPLC HSS T3,L1,100.0,2.1,1.8,40.0,0.4,0.55125,100.0,0,0,0,0.0,0,0,0,0,0.1,%,0.0,,0.0,,0,,0,,0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0,,3.0,0,0.0,100,0,0.0,0,0,0,0,0.1,%,0.0,,0.0,,0,,0,,0.0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0.0,,3.0,0,0,0,0,0.0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,0,0,0,0,0.0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,95.0,5.0,0.0,0.0,0.5,99.5,0.0,0.0,0238_metadata.tsv,0238,,,,,,,,,,,,
239,Waters ACQUITY UPLC HSS T3,L1,100.0,2.1,1.8,40.0,0.4,0.55125,100.0,0,0,0,0.0,0,0,0,0,0.1,%,0.0,,0.0,,0,,0,,0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0,,3.0,0,0.0,100,0,0.0,0,0,0,0,0.1,%,0.0,,0.0,,0,,0,,0.0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0.0,,3.0,0,0,0,0,0.0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,0,0,0,0,0.0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,95.0,5.0,0.0,0.0,0.5,99.5,0.0,0.0,0239_metadata.tsv,0239,,,,,,,,,,,,
240,Waters ACQUITY UPLC HSS T3,L1,100.0,2.1,1.8,50.0,0.4,0.55125,100.0,0,0,0,0.0,0,0,0,0,0.1,%,0.0,,0.0,,0,,0,,0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0,,3.0,0,0.0,100,0,0.0,0,0,0,0,0.1,%,0.0,,0.0,,0,,0,,0.0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0.0,,3.0,0,0,0,0,0.0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,0,0,0,0,0.0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,95.0,5.0,0.0,0.0,0.5,99.5,0.0,0.0,0240_metadata.tsv,0240,,,,,,,,,,,,
241,Waters ACQUITY UPLC HSS T3,L1,100.0,2.1,1.8,50.0,0.4,0.55125,100.0,0,0,0,0.0,0,0,0,0,0.1,%,0.0,,0.0,,0,,0,,0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0,,3.0,0,0.0,100,0,0.0,0,0,0,0,0.1,%,0.0,,0.0,,0,,0,,0.0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0.0,,3.0,0,0,0,0,0.0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,0,0,0,0,0.0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,95.0,5.0,0.0,0.0,0.5,99.5,0.0,0.0,0241_metadata.tsv,0241,,,,,,,,,,,,
242,Waters ACQUITY UPLC HSS T3,L1,100.0,2.1,1.8,40.0,0.4,0.55125,100.0,0,0,0,0.0,0,0,0,0,0.1,%,0.0,,0.0,,0,,0,,0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0,,3.0,0,0.0,100,0,0.0,0,0,0,0,0.1,%,0.0,,0.0,,0,,0,,0.0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0.0,,3.0,0,0,0,0,0.0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,0,0,0,0,0.0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,95.0,5.0,0.0,0.0,0.5,99.5,0.0,0.0,0242_metadata.tsv,0242,,,,,,,,,,,,
243,Waters ACQUITY UPLC HSS T3,L1,100.0,2.1,1.8,40.0,0.4,0.55125,100.0,0,0,0,0.0,0,0,0,0,0.1,%,0.0,,0.0,,0,,0,,0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0,,3.0,0,0.0,100,0,0.0,0,0,0,0,0.1,%,0.0,,0.0,,0,,0,,0.0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0.0,,3.0,0,0,0,0,0.0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,0,0,0,0,0.0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,95.0,5.0,0.0,0.0,0.5,99.5,0.0,0.0,0243_metadata.tsv,0243,,,,,,,,,,,,
244,Phenomenex Kinetex XB-C18,L1,100.0,2.1,1.7,30.0,0.4,0.55125,100.0,0,0,0,0.0,0,0,0,0,0.1,%,0.0,,0.0,,0,,0,,0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0,,3.0,0,0.0,100,0,0.0,0,0,0,0,0.1,%,0.0,,0.0,,0,,0,,0.0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0.0,,3.0,0,0,0,0,0.0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,0,0,0,0,0.0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,95.0,5.0,0.0,0.0,0.5,99.5,0.0,0.0,0244_metadata.tsv,0244,,,,,,,,,,,,
245,Phenomenex Kinetex XB-C18,L1,100.0,2.1,1.7,30.0,0.4,0.55125,100.0,0,0,0,0.0,0,0,0,0,0.1,%,0.0,,0.0,,0,,0,,0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0,,3.0,0,0.0,100,0,0.0,0,0,0,0,0.1,%,0.0,,0.0,,0,,0,,0.0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0.0,,3.0,0,0,0,0,0.0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,0,0,0,0,0.0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,95.0,5.0,0.0,0.0,0.5,99.5,0.0,0.0,0245_metadata.tsv,0245,,,,,,,,,,,,
246,Phenomenex Kinetex XB-C18,L1,100.0,2.1,1.7,40.0,0.4,0.55125,100.0,0,0,0,0.0,0,0,0,0,0.1,%,0.0,,0.0,,0,,0,,0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0,,3.0,0,0.0,100,0,0.0,0,0,0,0,0.1,%,0.0,,0.0,,0,,0,,0.0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0.0,,3.0,0,0,0,0,0.0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,0,0,0,0,0.0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,95.0,5.0,0.0,0.0,0.5,99.5,0.0,0.0,0246_metadata.tsv,0246,,,,,,,,,,,,
247,Phenomenex Kinetex XB-C18,L1,100.0,2.1,1.7,40.0,0.4,0.55125,100.0,0,0,0,0.0,0,0,0,0,0.1,%,0.0,,0.0,,0,,0,,0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0,,3.0,0,0.0,100,0,0.0,0,0,0,0,0.1,%,0.0,,0.0,,0,,0,,0.0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0.0,,3.0,0,0,0,0,0.0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,0,0,0,0,0.0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,95.0,5.0,0.0,0.0,0.5,99.5,0.0,0.0,0247_metadata.tsv,0247,,,,,,,,,,,,
248,Phenomenex Kinetex XB-C18,L1,100.0,2.1,1.7,50.0,0.4,0.55125,100.0,0,0,0,0.0,0,0,0,0,0.1,%,0.0,,0.0,,0,,0,,0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0,,3.0,0,0.0,100,0,0.0,0,0,0,0,0.1,%,0.0,,0.0,,0,,0,,0.0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0.0,,3.0,0,0,0,0,0.0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,0,0,0,0,0.0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,95.0,5.0,0.0,0.0,0.5,99.5,0.0,0.0,0248_metadata.tsv,0248,,,,,,,,,,,,
249,Phenomenex Kinetex XB-C18,L1,100.0,2.1,1.7,50.0,0.4,0.55125,100.0,0,0,0,0.0,0,0,0,0,0.1,%,0.0,,0.0,,0,,0,,0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0,,3.0,0,0.0,100,0,0.0,0,0,0,0,0.1,%,0.0,,0.0,,0,,0,,0.0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0.0,,3.0,0,0,0,0,0.0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,0,0,0,0,0.0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,95.0,5.0,0.0,0.0,0.5,99.5,0.0,0.0,0249_metadata.tsv,0249,,,,,,,,,,,,
250,Phenomenex Kinetex XB-C18,L1,100.0,2.1,1.7,40.0,0.4,0.55125,100.0,0,0,0,0.0,0,0,0,0,0.1,%,0.0,,0.0,,0,,0,,0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0,,3.0,0,0.0,100,0,0.0,0,0,0,0,0.1,%,0.0,,0.0,,0,,0,,0.0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0.0,,3.0,0,0,0,0,0.0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,0,0,0,0,0.0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,95.0,5.0,0.0,0.0,0.5,99.5,0.0,0.0,0250_metadata.tsv,0250,,,,,,,,,,,,
251,Phenomenex Kinetex XB-C18,L1,100.0,2.1,1.7,40.0,0.4,0.55125,100.0,0,0,0,0.0,0,0,0,0,0.1,%,0.0,,0.0,,0,,0,,0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0,,3.0,0,0.0,100,0,0.0,0,0,0,0,0.1,%,0.0,,0.0,,0,,0,,0.0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0.0,,3.0,0,0,0,0,0.0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,0,0,0,0,0.0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,95.0,5.0,0.0,0.0,0.5,99.5,0.0,0.0,0251_metadata.tsv,0251,,,,,,,,,,,,
252,Waters ACQUITY UPLC BEH C18,L1,100.0,2.1,1.7,30.0,0.4,0.55125,100.0,0,0,0,0.0,0,0,0,0,0.1,%,0.0,,0.0,,0,,0,,0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0,,3.0,0,0.0,100,0,0.0,0,0,0,0,0.1,%,0.0,,0.0,,0,,0,,0.0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0.0,,3.0,0,0,0,0,0.0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,0,0,0,0,0.0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,95.0,5.0,0.0,0.0,0.5,99.5,0.0,0.0,0252_metadata.tsv,0252,,,,,,,,,,,,
253,Waters ACQUITY UPLC BEH C18,L1,100.0,2.1,1.7,30.0,0.4,0.55125,100.0,0,0,0,0.0,0,0,0,0,0.1,%,0.0,,0.0,,0,,0,,0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0,,3.0,0,0.0,100,0,0.0,0,0,0,0,0.1,%,0.0,,0.0,,0,,0,,0.0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0.0,,3.0,0,0,0,0,0.0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,0,0,0,0,0.0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,95.0,5.0,0.0,0.0,0.5,99.5,0.0,0.0,0253_metadata.tsv,0253,,,,,,,,,,,,
254,Waters ACQUITY UPLC BEH C18,L1,100.0,2.1,1.7,40.0,0.4,0.55125,100.0,0,0,0,0.0,0,0,0,0,0.1,%,0.0,,0.0,,0,,0,,0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0,,3.0,0,0.0,100,0,0.0,0,0,0,0,0.1,%,0.0,,0.0,,0,,0,,0.0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0.0,,3.0,0,0,0,0,0.0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,0,0,0,0,0.0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,95.0,5.0,0.0,0.0,0.5,99.5,0.0,0.0,0254_metadata.tsv,0254,,,,,,,,,,,,
255,Waters ACQUITY UPLC BEH C18,L1,100.0,2.1,1.7,40.0,0.4,0.55125,100.0,0,0,0,0.0,0,0,0,0,0.1,%,0.0,,0.0,,0,,0,,0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0,,3.0,0,0.0,100,0,0.0,0,0,0,0,0.1,%,0.0,,0.0,,0,,0,,0.0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0.0,,3.0,0,0,0,0,0.0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,0,0,0,0,0.0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,95.0,5.0,0.0,0.0,0.5,99.5,0.0,0.0,0255_metadata.tsv,0255,,,,,,,,,,,,
256,Waters ACQUITY UPLC BEH C18,L1,100.0,2.1,1.7,50.0,0.4,0.55125,100.0,0,0,0,0.0,0,0,0,0,0.1,%,0.0,,0.0,,0,,0,,0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0,,3.0,0,0.0,100,0,0.0,0,0,0,0,0.1,%,0.0,,0.0,,0,,0,,0.0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0.0,,3.0,0,0,0,0,0.0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,0,0,0,0,0.0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,95.0,5.0,0.0,0.0,0.5,99.5,0.0,0.0,0256_metadata.tsv,0256,,,,,,,,,,,,
257,Waters ACQUITY UPLC BEH C18,L1,100.0,2.1,1.7,50.0,0.4,0.55125,100.0,0,0,0,0.0,0,0,0,0,0.1,%,0.0,,0.0,,0,,0,,0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0,,3.0,0,0.0,100,0,0.0,0,0,0,0,0.1,%,0.0,,0.0,,0,,0,,0.0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0.0,,3.0,0,0,0,0,0.0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,0,0,0,0,0.0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,95.0,5.0,0.0,0.0,0.5,99.5,0.0,0.0,0257_metadata.tsv,0257,,,,,,,,,,,,
258,Waters ACQUITY UPLC BEH C18,L1,100.0,2.1,1.7,40.0,0.4,0.55125,100.0,0,0,0,0.0,0,0,0,0,0.1,%,0.0,,0.0,,0,,0,,0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0,,3.0,0,0.0,100,0,0.0,0,0,0,0,0.1,%,0.0,,0.0,,0,,0,,0.0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0.0,,3.0,0,0,0,0,0.0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,0,0,0,0,0.0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,95.0,5.0,0.0,0.0,0.5,99.5,0.0,0.0,0258_metadata.tsv,0258,,,,,,,,,,,,
259,Waters ACQUITY UPLC BEH C18,L1,100.0,2.1,1.7,40.0,0.4,0.55125,100.0,0,0,0,0.0,0,0,0,0,0.1,%,0.0,,0.0,,0,,0,,0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0,,3.0,0,0.0,100,0,0.0,0,0,0,0,0.1,%,0.0,,0.0,,0,,0,,0.0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0.0,,3.0,0,0,0,0,0.0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,0,0,0,0,0.0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,95.0,5.0,0.0,0.0,0.5,99.5,0.0,0.0,0259_metadata.tsv,0259,,,,,,,,,,,,
260,Phenomenex Synergi Polar-RP,L11,100.0,1.0,100.0,40.0,0.4,0.125,100.0,0,0,0,0.0,0,0,0,0,0.1,%,0.0,,0.0,,0,,0,,0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0,,3.0,0,100.0,0,0,0.0,0,0,0,0,0.1,%,0.0,,0.0,,0,,0,,0.0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0.0,,3.0,0,0,100,0,0.0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,0,0,0,50,50.0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0260_metadata.tsv,0260,,,,,,,,,,,,
261,Phenomenex Synergi Polar-RP,L11,100.0,1.0,100.0,40.0,0.4,0.125,100.0,0,0,0,0.0,0,0,0,0,0.0,,0.0,,0.0,,0,,0,,0,,0,,0,,1,mM,0.0,,0,,0,,0,,0,,0,,0.0,0,100.0,0,0,0.0,0,0,0,0,0.0,,0.0,,0.0,,0,,0,,0.0,,0,,0,,1,mM,0.0,,0,,0,,0,,0,,0.0,,0.0,0,0,100,0,0.0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,0,0,0,50,50.0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0261_metadata.tsv,0261,,,,,,,,,,,,
262,Waters ACQUITY UPLC BEH C18,L1,100.0,1.0,1.7,50.0,0.3,0.1666666666666666,100.0,0,0,0,0.0,0,0,0,0,0.1,%,0.0,,0.0,,0,,0,,20,mM,0,,0,,0,,0.0,,0,,0,,0,,0,,0,,0.0,0,100.0,0,0,0.0,0,0,0,0,0.1,%,0.0,,0.0,,0,,0,,20.0,mM,0,,0,,0,,0.0,,0,,0,,0,,0,,0.0,,0.0,0,0,0,0,0.0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,0,0,0,0,0.0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0262_metadata.tsv,0262,,,,,,,,,,,,
263,Waters ACQUITY UPLC BEH C18,L1,100.0,1.0,1.7,50.0,0.3,0.1666666666666666,100.0,0,0,0,0.0,0,0,0,0,0.0,,0.0,,0.0,,0,,0,,0,,0,,10,mM,0,,0.0,,0,,0,,0,,0,,0,,0.0,10,90.0,0,0,0.0,0,0,0,0,0.0,,0.0,,0.0,,0,,0,,0.0,,0,,10,mM,0,,0.0,,0,,0,,0,,0,,0.0,,0.0,0,0,0,0,0.0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,0,0,0,0,0.0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0263_metadata.tsv,0263,,,,,,,,,,,,
264,Waters ACQUITY UPLC BEH C18,L1,50.0,2.1,1.7,40.0,0.6,0.18375,100.0,0,0,0,0.0,0,0,0,0,0.1,%,0.0,,0.0,,0,,0,,0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0,,3.0,0,0.0,100,0,0.0,0,0,0,0,0.1,%,0.0,,0.0,,0,,0,,0.0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0.0,,3.0,0,0,0,0,0.0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,0,0,0,0,0.0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,95.0,5.0,0.0,0.0,0.5,99.5,0.0,0.0,0264_metadata.tsv,0264,,,,,,,,,,,,
265,Waters Atlantis T3,L1,50.0,4.6,5.0,40.0,0.8,0.6612499999999999,100.0,0,0,0,0.0,0,0,0,0,0.0,,0.0,,0.05,%,0,,0,,0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0,,0.0,0,0.0,100,0,0.0,0,0,0,0,0.1,%,0.0,,0.0,,0,,0,,0.0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0.0,,3.0,0,0,0,0,0.0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,0,0,0,0,0.0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,90.0,10.0,0.0,0.0,90.0,10.0,0.0,0.0,0265_metadata.tsv,0265,,,,,,,,,,,,
